processed_tokens,class_label
"['co', 'cola', 've', 'turkcell', 'sonra', 'mutlu', 'temasini', 'kim', 'kullanir', 'acaba']",Neutral
"['lovatic', 'beyin', 'hayat', 'paylaş', 'güzel', 'la', 'la', 'land', 'lt3']",Neutral
"['ses', 'teknoloji', 'ile', 'piyasa', 'sür', 'ilk', 'model', 'ol', 'htc', 'sensation', 'xl', 'turkcell', 'tarafından', 'ülke', 'sat', 'sun']",Neutral
"['kahvalti', 've', 'sonra', 'turkcell', 'yollarina', 'dusucem']",Neutral
"['saskinbakkal', 'magazasi', 'tim', 'lere', 'cok', 'benzemis']",Neutral
"['süperonline', 'veya', 'uydunet', 'bağlantı', 'ile']",Neutral
"['btk', 'turkcell', '11', 'kampanya', 'ceza', 'kes']",Neutral
"['i̇kitelli', 'osb', 'ile', 'ilgili', 'herhangi', 'bir', 'çalış', 'başla', 'mı', 'acaba', 'ne', 'zaman', 'geç', 'superonlinea']",Neutral
"['ilk', 'telefon', '2000', 'seneside', 'aldi', 'buyuk', 'bir', 'motorola']",Neutral
"['bir', 'komşuteyzemiz', 'vr', 'dedikodu', 'sev', 'bugün', 'gündmde', 'aldatı', 'kadın', 'gel', 'görüyormsn', 'arzu', 'de', 'hayat', 'paylasınca', 'güzel', 'lala', 'lalala', 'dedmoh']",Neutral
"['türkcell', 'yan', 'degil', 'd', 'salon', 'unuttm']",Neutral
"['perşembe', 'kadar', 'turkcell', 'yük', 'sonra', 'şifre', 'yol', 'ben', 'bi', 'iş', 'yara', 'bedavadan', 'takip', 'ediyoz']",Neutral
"['vodafone', 'ya', 'da', 'turkcell', 'gibi', 'mini', 'mesaj', 'paket', 'yok', 'mu', 'avea', '50', 'sms', '3', 'tl', 'gibi', 'fatura', 'için', 'ya', 'da', '15', 'tl', 'bal']",Neutral
"['sertap', 'eren', 'ablasida', 'reklamci', 'turkcell', 'tövbe', 'hasa', 'birşey', 'ima', 'et']",Neutral
"['4', 'çek', 'zehra', 'da', 'çok', 'şeker', 'bu', 'mü', 'laf', 'sok']",Neutral
"['3kelimeyle2011', 'ders', 'ders', 'ders']",Neutral
"['turkcell', 'can', 'oemin', 'ol', 'ben', 'de', 'o', 'numara', 'kayıt', 'müş', 'tems']",Neutral
"['turkcell', 'reklaminda', 'oyna', 'sanatcilarla', 'yol', 'karsilasirsam', 'kulagindan', 'tut', 'ev', 'getirecegim']",Neutral
"['yalnizimcunku', 'ders', 'ara', 'uza', 'söz', 'vararada', 'bir', 'de', 'turkcell', 'ile', 'msajlaşıyorum', 'o', 'kadar', 'yanidoğru', 'erkek', 'falan', 'palavra', 'd']",Neutral
"['ahh', 'selocan', 'ne', 'var', 'ne', 'ora']",Neutral
"['ben', 'telefon', 'gokaya', 'aticam', 'diye', 'bask', 'bi', 'numara', 'mesaj', 'atti', 'turkcell', 'gibi', 'duruyodu', 'ama', 'hatti', 'tasimis']",Neutral
"['hayat', 'paylasınca', 'güzel', 'lalallalaal', 'öyle', 'ufo', 'dip', 'uzun', 'eşek', 'oynamıycaktı', 'ismíní', 'ver', 'istemedígim', 'kísi']",Neutral
"['bugün', 'sen', 'turkcell', 'reklam', 'şahan', 'kafa', 'tak', 'ayşe', 'özgün', 'peruk', 'ol', 'yarat', 'allah', 'için', 'ne', 'yap']",Neutral
"['gun', 'boyunca', '1', 'tl', 'konu', 'mesajini', 'saat', '10', 'yolla', 'turkcell', 'mesajini', 'yasa', 'iste']",Neutral
"['turkcell', 'ile', 'aynı', 'fiyat', 'vodafone', 'bis', 'fiyat']",Neutral
"['kontratli', 'telefonlari', 'geri', 'alip', '4s', 'veriyorsaniz', 'hayir', 'de', 'yani']",Neutral
"['cola', 'reklami', 'cook', 'turkcell', 'kokmuyo', 'mu']",Neutral
"['niye', 'twittere', 'reklam', 'ver', 'ki']",Neutral
"['sus', 'blogumuu', 'ak', 'ol', 'turkcell', '2011', 'blog', 'odulleri', 'kadin', 'blog', 'ilk', '10', 'finalist', 'nimo']",Neutral
"['daha', 'üz', 'bi', 'mesaj', 'atamazdin', 'turkcell']",Neutral
"['turkcell', 'de', 'sen', 'memnun', 'mus', 'bug', 'konustular', 'bil', 'yani']",Neutral
"['biscolata', 'reklamlarindaki', 'adam', 'beğen', 'turkcell', 'reklam', 'duygulanmiyorum', 'ben', 'mi', 'acayip', 'yine', 'bir', 'pazartesi', 'tv', 'buhran']",Neutral
"['şimdi', 'türkcell', 'nere', 'yağ', 'çekecek', 'iyi', 'bil']",Neutral
"['hayat', 'cimcoma', 'koy', 'güzel', 'paylaş', 'fln', 'değil', 'ahahahad']",Neutral
"['site', 'süperonline', 'gel', 'bilgin', 'var', 'mı', 'artık', 'müşteri', 'ol', 'çamur', 'yatman', 'vakit']",Neutral
"['mağaza', 'müdür', 'akademi', 'iletisim', 'as', 'tekirdağ', 'turkcell', 'sat', 'süreç', 've', 'araç', 'etkin', 'bir', 'şekil', 'kullanı']",Neutral
"['burçin', 'msj', 'gel', 'hepimz', 'gözgöze', 'gelir', 'msj', 'aç', 'turkcell', 'ol', 'gör', 'üzrine', 'bakşlar', 'annda', 'bşka', 'yön', 'çvrilr']",Neutral
"['merkez', 'ev', 'superonline', 'kullan', 'zaten', 'ccc', '100mbps', 'ccc']",Neutral
"['coco', 'cola', 'reklam', 'neden', 'her', 'çık', 'turkcell', 'reklam', 'san']",Neutral
"['orduspor', 'hector', 'cuper', 'i', 'takim', 'basina', 'getirecekmis', 'christian', 'vieri', 've', 'hernan', 'crespo', 'da', 'turkcell', 'super', 'lig', 'emekli', 'et', 'artik']",Neutral
"['blog', 'rekabet', 'için', 'fiyat', 'mı', 'kalite', 'mi']",Neutral
"['iphone', '4s', 'için', 'turkcell', 'paket', 'detay', 'açıkla']",Neutral
"['charlene', 'li', 'kimse', 'kurum', 'kimlik', 'konuş', 'iste', 'samimiyet', 've', 'şeffaf', 'sosyal', 'medya', 'iletişim', 'anahtar', 'doğru', 'söz']",Neutral
"['fatura', 'hat', 'sahip', 'bir', 'şey', 'yok', 'mu']",Neutral
"['chip', 'i̇şte', 'iphone', '4s', 'fiyat', 'iphone', '4s', 'avea', 'turkcell', 've', 'vodafone', 'ile', 'türkiye', 'sat', 'i̇şte', 'tarife', 've']",Neutral
"['bu', 'kız', 'skypeına', 'çal', 'dinle', 'yap', 'ara', 'şimdi', 'turkcell', 'hayat', 'daha', 'fazla', 'hayaat', 'çalıyo']",Neutral
"['tusunami', 'deprem', 'kriz']",Neutral
"['enigma', 't301tr', 'kripto', 'cep', 'telefon', 'turkcell', 'avantaj', 'i̇le', 'c5', 'stok']",Neutral
"['turkcell', 'mobil', 'tv', 'ne', 'ol']",Neutral
"['hayat', 'paylaş', 'güzel', 'ben', 'twitter', 'slogan', 'olmalıböylece', 'malca', 'reklam', 'baş', 'sev', 'ol']",Neutral
"['2222', 'gel', 'bilgi', 'mesaj', 'kaç', 'para', 'yaz', 'cevapla', 'baba', 'turkcell', 'girişim', 'ödül', 'ver', 'ben', 'oo']",Neutral
"['bir', 'range', 'rover', 'daha', 'gör', 'üst', 'sıç', 'turkcell', 'de', 'mi', 'al', 'la', 'vodafon', 'mu', 'ver']",Neutral
"['çok', 'tstlılar', 've', 'matti', 'şapka', 'ponpon', 'turkcell', 'reklam', 'ponpon', 'gibi', 'dur', 'd', 'alien']",Neutral
"['biz', 'et', 'et', 'turkcell', 'memnun', 'et', 'd', 'insafli', 'davranmyrlar', 'biz', 'd']",Neutral
"['sahol', 'tcell', 'isctr', 'garan', 'hisse', 'öneri', 'gedik', 'yatırım', 'hazırla', 'ol', 'piyasa', 'üzeri', 'etki', 'hisse', 'il']",Neutral
"['pipet', 'ağız', 'erotik', 'götür', 'kızlrdan', '1', 'bağlicaksn', 'el', 'ayaını', 'taksim', 'meydannda', 'allah', 'ne', 'ver', 'paylaşıcaksnhayat', 'paylaş', 'güzel']",Neutral
"['ya', 'o', 'telefon', 'şarj', 'bitik', 'nerd', 'ol', 'bile', 'bil', 'önem', 'turkcell', 'i', 'kaydet', 'whatsapp', 'tan', 'gönder']",Neutral
"['charlene', 'li', 'dünya', 'o', 'kadar', 'hız', 'değiş', 'ki', 'daima', 'bir', 'adım', 'arka', 'kal', 'artık', 'kontrol', 'siz', 'değil', 'pazarlamakonferansi']",Neutral
"['orçoyla', 'bağ', 'hayat']",Neutral
"['hemde', 'cell', 'ağız', 'turkcellcocacola', 'gt', 'vodafonepepsi']",Neutral
"['superonline', 'kullan', 'ama', 'ttnet', 'kullan', 'sürekli', 'kesiliyodu', 'internett']",Neutral
"['kes', 'ya', 'kess', 'turkcell', 'siz', 'calisio']",Neutral
"['radyo', '916', 'çok', 'başarı', 'özellikle', 'turkcell', 'trafik', 'program', 'yavuz', 'semer', 'açıl', 'sezen', 've', 'kerimcan', 'kamal', 'bravo']",Neutral
"['abi', 'bird', 'turkcell', 'röportaj', 'yap', 'cok', 'iyi', 'ol', 'abi', 'yine', 'skytürk', 'tv', 'yaptigin', 'radyo', 'programi', 'yap', 'ol', 'mi']",Neutral
"['hahaha', 'turkcell', 'iletişim', 'merkez', 'bahset', 'sadece', 'samsung', 'mu', 'sat']",Neutral
"['türkiye', 'cep', 'telefon', 'sebekelerden', 'hangi', 'vodafone', 'calisiyor', 'türkcell', 'mi', 'tel', 'o', 'soruyom']",Neutral
"['turkcell', 'her', 'yön', 'bedava', 'sms', 'var', 'mı']",Neutral
"['turkcell', 'abone', '2011', '85', 'milyar', 'sms', 'at']",Neutral
"['3', 'gün', 'sonra', 'sms', 'paket', 'bitiyormuşzaten', 'turkcell', 'mesaj', 'at', 'söyle', 'sms', 'paket', 'ol', 'unut', 'yalnız', 'la']",Neutral
"['abi', 'superonline', 'ne', 'kadar', 'bi', 'de', 'avea', 'paket', 'ne', 'kadar']",Neutral
"['mesaj', 'gel', 'diye', 'sevin', 'turkcell', 'de', 'gel', 'gör', 'üz', 'artık', 'o', 'da', 'ol', 'mesaj', 'ata', 'yok']",Neutral
"['uzucu', 'siz', 'fenevliler', 'adina', 'da', 'naparsin', 'iste', 'cimbom', '4', 'ceker']",Neutral
"['ben', 'sözlük', 'gir', 'ttnette', 'sorun', 'var', 'serkan', 'panpa', 'ccc', 'türk', 'vınn', 'ccc']",Neutral
"['o', 'zaman', 'turkcell', 'li', 'konuş', 'hıııhh']",Neutral
"['nol', 'hallet', 'mi', 'avea', 'veya', 'turkcell', 'ol', 'öğren']",Neutral
"['bugün', 'kendi', 'turkcell', 'operatör', 'gibi', 'hisset']",Neutral
"['hahahaaa', 'turkcell', 'hayat', 'paylaş', 'da', 'güzel', 'ci', 'darbe', 'yap', 'ol', 'bu', 'ara', 'mutlu', 'yıl']",Neutral
"['öğren', 'ki', 'konuş', 'paket', 'bit', '2222', 'joker', 'yaz', 'mesaj', 'at', '5', 'lira', '60', 'konuş', 'kazaniyormussun', 'turkcell', 'de', '25', 'lira', 'kar', 'de', 'bu']",Neutral
"['bu', 'akşam', 'turkcell', 'ben', 'mesaj', 'yağmur', 'tut', 'bu', 'aradao', 'bile', 'üz', 'halime', 'o', 'derece']",Neutral
"['okey', 'whatsapp', 'varmi', 'beybi', 'sen', 'numara', 'turkcell', 'kaldi']",Neutral
"['sondakika', 'süleyman', 'elçi', 'turkcell', 'kurum', 'hizmet', 'genel', 'müdür', 'yardımcı', 'selen', 'kocabaş', '2012', 'yıl', 'müşter']",Neutral
"['kaç', 'yıl', 'çık', 'turkcell', 'bi', 'sms', 'paket', 'ısmarla']",Neutral
"['turkcell', 'mağaza', 'şarj', 'ünite', 'müşteri', 'kullan', 'kesinlikle', 'yasak', 'bil', 'var', 'mı']",Neutral
"['0000', 'da', 'turkcell', 'mesaj', 'at', 'ben', 'sev', 'bil']",Neutral
"['ben', 'de', 'nasiplen', 'ya', 'o', 'hazır', 'bgn', 'yap', 'madem', 'sıcak', 'da', 'o', 'krema', 'falan', 'hem', 'bak', 'ne', 'diyolar', 'hayat', 'paylaş', 'güzel']",Neutral
"['selocan', 'hahahh']",Neutral
"['lütfen', 'rt', 'twitterde', 'yepyeni', 'bir', 'uygula', 'başla', 'akbi̇lelbi̇l', 'kart', 'dağıt', 'hemen', 'şi̇mdi̇', 'bi̇ze', 'katil', 'taki̇pte', 'kali']",Neutral
"['bugün', 'hediye', 'kazandınızbu', 'numara', 'ara', 'mesaj', '15dakika', 'sonra', 'turkcell', 'hediye', 'kazan', 'mesaj', 'göz', 'art', 'et', 'mesaj', 'gel']",Neutral
"['15', 'yıl', 'ilk', 'kez', 'telefon', 'kes', 'ayıp', 'mı', 'ol', 'acaba', 'turkcell', 'e']",Neutral
"['ben', 'hatta', 'o', 'izlerkende', 'sıkıl', 'dizi', 'karşı', 'uy', 'son', 'bil', 'genelde', 'bu', 'akşam', 'gnctrkcll', 'için', 'kal']",Neutral
"['turkcell', 'e', 'mi', 'geçiyosuuuun']",Neutral
"['bugün', 'turkcell', 'mesaj', 'at', 'iste', 'kır', 'mı', 'acaba']",Neutral
"['konya', 'superonline', 'yok', 'cınıms']",Neutral
"['demokrasi', 'iktidar', 'tramvay', 'ancak', 'i̇ktidarın', 'kendi', 'havuz', 'villa', '4', 'çek', 'cip', 'bal', 'börek']",Neutral
"['en', 'avantaj', 'iphone4s', 'paket', 'iphone', 'süperstar', 'paket', 'şirket', 'içi5000dk', 'turkcell5000dk', 'heryöne', '3000dk', 'heryöne500smsi̇nternet1gb', '174', 'tl']",Neutral
"['4', 'gblık', 'internet', 'paket', 'yet', '8', 'gblık', 'paket', 'gel', 'ben']",Neutral
"['mail', 'ayar', 'boz', 'yardım']",Neutral
"['namaz', 'kıldınmı', 'can', 'yayın', 'turkcell', 'değil', 'imam', 'hatip', 'genç']",Neutral
"['iphone', '4s', 'bug', 'turkcell', 'shop', 'ama', 'simdilik', 'siyah', 'sadece', 'ilgilen', 'duyur']",Neutral
"['hayat', 'paylaş', 'güzel', 'derkenugglıtaytlıdudaklarınızı', 'büz', 'poz', 'verdiğinizaltında', 'can', 'yücel', 'şiir', 'ol', 'fotoğraf', 'kastet']",Neutral
"['oha', '40', 'mı', 'o', 'burak', 'hatrickmi', 'yap', 'ordu', 'yık', 'mı', 'türkcell', 'süper', 'lig', 'feth', 'mi', 'et', 'ovv', 'yanaaaay', 'd']",Neutral
"['benimutlueden', '1', 'yeni', 'mesaj', 'tabi', 'mesaj', 'aç', 'kadar', 'turkcell']",Neutral
"['geçen', 'yıl', 'turkcell', 'elçi', 'zirve', 'birlik', 'cokta', 'keyifliydibu', 'yıl', 'varmısiniz']",Neutral
"['3', 'kelime', 'yet', 'siz']",Neutral
"['i̇ste', 'efe', 'hiç', 'dusunmuyoruz', 'böle', 'seyleri', 'paylasmak', 'gerek', 'hayat', 'paylasınca', 'güzel']",Neutral
"['katil', 'de', 'hep', 'aynı', 'galiba', 'değil', 'mi', 'garanti', 've', 'turkcell', 'için', 'öyle', 'diye', 'hatırla']",Neutral
"['turkcell', 'dusunmeli', 'uzuldm', 'smdi', 'siz', 'ya']",Neutral
"['bu', 'ara', 'kizlar', 'kiskanin', '0000', 'da', 'mesaj', 'geldii', 'turkcell', 'd']",Neutral
"['genc', 'turkcel', 'yeni', 'bi', 'kampanya', 'baslatmis', 'fbliler', 'icin', 'diyoki', 'bi', 'sktrgt']",Neutral
"['koton', 've', 'mango', 'cekim', 'güç', 'yan', 'turkcell', 'avea', 've', 'vodafone', 'halt', 'ye']",Neutral
"['neee', 'zon', 'turkcell']",Neutral
"['iphone', '4s', '16', 'aralık', 'turkcell']",Neutral
"['bukutudanevar', 'da', 'ilk', 'soru', 'ait', 'hediye', 'sahip', 'bul', 'tebrik']",Neutral
"['iphone', '6s', 'ne', 'zaman', 'çık']",Neutral
"['reklam', 'renk', 'sirketleri', 'ifade', 'et', 'yakaladim', 'avea', 'reklamindaki', 'ok', 'mavi', 'turkcell', 'kirmizi', 'vodafone', 'turuncu', 'avea', 'dir']",Neutral
"['turkcell', 'olaydin', 'sen', 'sen', 'avea', 'ol', 'diye', 'maas', 'veriyolar', 'sanki', 'd']",Neutral
"['ne', 'de', 'hayat', 'paylaş', 'güzel', 'tesekurler', 'cemil', 'bey']",Neutral
"['mobil', 'öde', 'kampanya', 'çekiliş', 'sonuç', 'ben', 'çık', 'mı']",Neutral
"['ben', 'turkcell', 'e', 'mesaj', 'at', 'zaten', 'hafta', 'önce', 'ama']",Neutral
"['burhan', 'bağ', 'hayat']",Neutral
"['bariscamur', 'adres', 'mail', 'at', 'kardesim', 'detayli', 'ol', 'anlatayim']",Neutral
"['bey', 'bayan', 'ben', 'genç', 'türk', 'şifre', 'ver', 'bir', 'babayiğit', 'veya', 'anayiğit', 'yok', 'mu']",Neutral
"['uzay', 'getırdınde', 'turkcell', 'reklam', 'mı', 'ızletıyosun', 'sen']",Neutral
"['yalnizlik', 'senfoni', 'hic', 'dan', 'dinle', 'mi', 'turkcell', 'muzik', 'platform', 'canli', 'canli']",Neutral
"['kesinlikle', 'hayat', 'paylaş', 'güzel']",Neutral
"['ol', 'mu', 'turkcell', 'geçen', 'sene', 'mustafa', 'film', 'dolayı', 'aç', 'ya', 'unut', 'mu']",Neutral
"['sahne', 'turkcell', 'bando', 've', 'celloband']",Neutral
"['biri', 'mesaj', 'at', 'sonra', 'cevap', 'bekle', 'gel', 'mesaj', 'biri', 'de', 'turkcell', 'yerine', 'o', 'ol', 'keşke', 'nasıl', 'mesut', 'ol', 'anla']",Neutral
"['30tl', 'yükle', 'diye', 'dünya', 'kadar', 'mesaj', 'gönder', 'turkcell', '100', 'tl', 'yükle', 'kapı', 'dayan', '200', 'tl', 'yükle', 'nikah', 'kıy', 'herhalde']",Neutral
"['ben', 'superonline', 'ile', 'görüş', 'sanki', 'bu', 'sabah', 'bağ', 'falan', 'tarz', 'bir', 'şey', 'yaz', 'bura']",Neutral
"['turkcell', 't20', 'kullan', 'kim', 'var', '1', 'adım', 'ön', 'çık']",Neutral
"['serdar', 'erener', 'turkcell', 'reklam', 'akp', 'gör', 'türkiye', 'kaçır', 'de', 'bu', 'hafta', 'ekonomist', 'kendi', 'yap', 'söyleşi']",Neutral
"['sondakika', 'turkcell', 'europe', 'türk', 'iş', 'yer', 'tanı', 'köln', 'weidengassedaki', 'esnaf', 'noel', 'jest', 'yap']",Neutral
"['turkcell', 'miyimm', 'la', 'ben', 'ca', 'dinletiyimm', 'jajajajaj']",Neutral
"['turkcell', 'saye', '3', 'lira', 'film', 'izle', 'gece', 'ay', 'odedigim', 'fatura', 'sayarsin', 'artik', 'marmara', 'forum', 'cinebonus']",Neutral
"['aaa', 'pin', 'de', 'paylasmiss', 'gsfgjkshgf', 'anne', 'soyledim', 'turkcell', 'bul', 'hallet', 'de', 'ama', 'pek', 'umut', 'degilim']",Neutral
"['o', 'ses', 'turkcell', 'hayirlisi']",Neutral
"['ora', 'hava', 'nasıl', 'sertab', 'tecavüz', 'uğra', 'hakan', 'ama', 'hayat', 'paylaş', 'güzel']",Neutral
"['ve', 'eski', 'numarani', 'bulamiyorsan', 'git', 'vodafone', 'türkcell', 'yad', 'avea', 'shop', 'hangi', 'ise', 'ora', 'numarani', 'geri', 'al', 'kaybet', 'de']",Neutral
"['kampanya', 'tanıtım', 'shell', 'turkcell', '10', 'tl', 'yakıt', 'hediye']",Neutral
"['bey', 'sayfa', '100', 'ol', 'snra', 'bedava', 'türkcell', 'link', 'atıcam']",Neutral
"['paylasinca', 'cogalan', 'bu', 'sarki', 'cok', 'guzel', 'turkcell', 'kullaniyo', 'bu', 'zaten', 'mms', 'kampanyasinda']",Neutral
"['ofis', 'bombos', 'bir', 'tek', 'kopuk', 'kahve', 've', 'ben', 'variz', 'calismaya', 'devam', 'turkcell', 'tepebaşı', 'plaza']",Neutral
"['3kelimeyle2011', 'başarı', 'mutlu', 'sağlık']",Neutral
"['bu', 'gece', 'ki', 'mesaj', 'ne', 'gece', 'uzun', 've', 'hayat', 'paylaş', 'güzel']",Neutral
"['da', '4', 'çek', 'ıyıkı', 'var', 'screenmuncher']",Neutral
"['3kelimeyle2011', 'egemenquaresmafernandes']",Neutral
"['charlene', 'li', 'ne', 'ol', 'ol', 'bir', 'yer', 'sosyal', 'medya', 'yönetim', 'başla', 'gerek', 'diye', 'tavsiye', 'et', 'turkcell', 'pazarlamakonferansi']",Neutral
"['tabi', 'canımmm', 'sırf', 'fatura', 'olucam', 'internet', 'paket', 'olucak', 'diye', 'sat', 'sen', 'turkcell', 'adamsınn', 'yaaa', 'd']",Neutral
"['bi', 'kere', 'de', 'turkcell', 'yerine', 'sen', 'yaz', 'be', 'sasirt', 'ben']",Neutral
"['ve', 'reklam', 'acayip', 'ayar', 'ver', 'd', 'cevap', 'nasıl', 'ol', 'gerçekten', 'çok', 'merak', 'et']",Neutral
"['şöyle', 'söyle', 'in', 'kucakla', 'anlayış', 'nin', 'kucakla', 'anlayış', 'çok', 'fark']",Neutral
"['sertap', 'pop', 'versiyon', 'yapti', 'zaraampkubat', 'turk', 'rock', 'versiyon', 'merak', 'bekle', 'kim', 'yap', 'manga', 'hayko', 'turkcell', 'hayat', 'paylasimca', 'guzel']",Neutral
"['merhaba', 'turkcell', 'i̇letişim', 'merkez', 'mevcut', 'stok', 'durum', 'göre', 'cihaz', 'temin', 'et', 'teşekkür', 'et']",Neutral
"['kimse', 'gönderim', 'yap', 'ama', 'biri', 'en', 'yakın', 'tahmini', 'nasılsa', 'yap', 've', 'audi', 'a1', 'kazan', 'facebook', 'gnctrkcll', 'sayfa', 'bak', 'anlıcan']",Neutral
"['serhat', 'ile', 'bağ', 'hayat']",Neutral
"['3kelimeyle2011', 'panpiş', 'şacmalık', 'twitter']",Neutral
"['okul', '1515de', 'çık', 'çıkar', 'çıkmaz', 'turkcell', 'bayii', 'git', 'kontör', 'yükle', '1600', 'gibi', 'at', 'mesaj', 'iş']",Neutral
"['ne', 'zaman', 'turkcell', 'mesaj', 'atmıyorkesın', 'bask', 'bırı', 'var']",Neutral
"['elifkızım', 'avea', 'çok', 'iyi', 'ya', '11000', 'sms', '11', 'tl', 'özgeturkcell', 'de', 'de', '10000', 'sms', '1o', 'tl', 'ne', 'oluyo', 'ahahahahahhaha', 'salak', 'hobbit', 'yaa']",Neutral
"['abi', 'sen', 'bir', 'defa', 'adana', 'ki', 'ofis', 'dhmi', 'olay', 'var', 'ben', 'tesadüf', 'ora', 'hatta', 'turkcell', 'de', 'çalış', 'o', 'zaman']",Neutral
"['oyun', 'eğlence', 'blog', '2011', 'turkcell', 'blog', 'ödül', 'halk', 'oyla', 'sonuç', 'final', 'kalan', 'ilk', '10', 'blog', 'cont']",Neutral
"['sevgili', 'bulunç', 'arkadaş', 'sat', 'olay', 'en', 'büyük', 'turkcell', 'vodafondan', 'avea', 'gel', 'operatör', 'mesaj', 'oku', 'sil']",Neutral
"['ben', 'suan', 'kandiriliyorum', 'sanirsam']",Neutral
"['charlene', 'li', 'sosyal', 'medya', 'müşteri', 'konuş', 'şirket', 'ol', 'unut', 've', 'bir', 'insan', 'gibi', 'konuş', 'ama', 'doz']",Neutral
"['sen', 'türk', 'değilmisin', 'o']",Neutral
"['turkcell', 'canmm']",Neutral
"['izle', 'maç', 'ya', 'turkcell', 'süper', 'lig', 'futbol', 'soğut', 'bu', 'sene', 'ben', 'maç', 'bak']",Neutral
"['read', 'my', 'response', 'to', 'turkcell', 'super', 'onlinefiber', 'i̇nternet', 'kullan', 'var', 'mı', 'nasıl', 'siz']",Neutral
"['turkcell', 'reklamlarinda', 'temiz', 'iscisi', 'bile', 'ipone', 'kullaniyor', 'bilbort', 'resmi', 'cekiyor', 'cari', 'acik', 'nasil', 'ol', 'iste']",Neutral
"['bir', 'kere', 'mesaj', 'at', 'vallahi', 'turkcell', 'ben', 'öde', 'para', 'i̇lk', 'önce', 'numarami', 'bil', 'gerek', 'yalniz']",Neutral
"['degerli', 'trcell', 'ne', 'yılbaş', 'ne', 'dogum', 'gün', 'yoksun', 'kop', 'var', 'sen', 'adres', 'var', 'bi', 'hediye', 'sen', 'fakir', 'mi', 'et']",Neutral
"['bird', 'bu', 'yaninda', 'son', '30', 'gun', 'icinde', 'yurt', 'giris', 'yapilan', 'pasaport', 'fotokopi', 'lazim', 'kalan', 'kismi', 'devlet', 'is', 'turkcell', 'in', 'degil']",Neutral
"['kim', 'de', 'disardayim', 'diye', 'haala', 'calisiyoruz', 'turkcell', 'maltepe', 'plus']",Neutral
"['kesinlikle', '7', 'ayri', 'yer', 'ugradim', 'oluorm', 'muzekkere', 'gormk', 'istemiorm', 'desemde', 'daa', 'turkcell', 've', 'ito', 'bni', 'beklio']",Neutral
"['ben', 'ara', 'meşgul', 'at', 'kendi', 'ara', 'o', 'kadar', 'alış', 'ki', 'uyku', 'sersem', 'turkcell', 'bile', 'meşgul', 'at', 'kendi', 'aradımyaptım', 'bu']",Neutral
"['ben', 'sor', 'tahmin', 'soru', 'yaklaş', 'ne', 'ol', 'ya', 'bu', 'kadar', 'kötü', 'tahmin', 'yap', 'başka', 'var', 'mı', 'acaba', 'bukutudanevar']",Neutral
"['bız', 'elektrk', 'supurgesının', 'cekım', 'gu', 'yok', 'ı', 'ya', 'yoksaaaaaa', 'bız', 'elektrk', 'supurgemız', 'turkcell', 'mı', 'kullanıyo']",Neutral
"['osesturkiye', 'sosyal', 'medya', 'entegrasyon', 'için', 'daha', 'o', 'kadar', 'çok', 'yol', 'var', 'ki', 'git', 'turkcell', 'acun']",Neutral
"['maslowun', 'bulut', 'piramit', 'harika', 'ya', 'cok', 'tut', 'turkcell']",Neutral
"['hayır', 'turkcell']",Neutral
"['seni̇', 'sevdi̇mde', 'ne', 'ol', 'efes', 'turksel', 'zengi̇n', 'ol']",Neutral
"['biz', 'göz', 'onbaşı', 'de', 'selocan', 'sen', 'bi̇zi̇m', 'göz', 'ne', 'baş', 'ol', 'farkinda', 'mi', 'acaba']",Neutral
"['hat', 'turkcell']",Neutral
"['gül', 'sen', 'en', 'seks', 'roman', 'kahramını', 'düşün', 've', 'hayat', 'bağ', 'd']",Neutral
"['turkcell', 'cihaz', 'sat', 'yarın', 'dur', 'diyolar']",Neutral
"['superonline', 've', 'ttnet', 'fenerbahce', 'cok', 'dostluk', 'dog', 'ora']",Neutral
"['ayrıca', 'turkcell', 'konu', 'da', 'hallet', 'haftaiçi', 'bak', 'de', 'd']",Neutral
"['sen', 'rakı', 'şişe', 'balık', 'ol', 'da', 'öğretecem', 'sonra', 'turkcell', 'reklam', 'pnolarndan', 'can', 'ı', 'çek', 'tanımadıklarımza', 'atacaz', 'd']",Neutral
"['turkcell', 've', 'avea', 'fatura', 'hat', 'ile', 'mobil', 'öde', 'kanal', 'para', 'yatır', 'üzeri', 'bahis', 'yap', 'iddaa']",Neutral
"['numara', 'taşı', 'yetkili', 'bu', 'operatör', 'asansör', '4', 'diş', 'çek', 'mi', 'diye', 'sordumsadece', 'bakıştıkönemli', 'bişey', 'yok', 'yani', 'söyle', 'de']",Neutral
"['ekin', '4', 'ay', 'sonra', 'turkcell', 'ol', 'seneyede', 'bbm', 'actirir', 'artik', 'd']",Neutral
"['sosyal', 'medya', 'konu', 'doktor', 'çalış', 'içinsosyal', 'medya', 'en', 'iyi', 'kullan', 'marka', 'ol', 'anket', 'cevap', 'mısınz']",Neutral
"['bu', 'program', 'kacmazis', 'yerindeyoldaspordanerde', 'ol', 'ol', 'turkcell', 'mobil', 'tv', 'ile', 'saba', 'tumerle', 'bug', 've', 'seren', 'izle']",Neutral
"['turkcell', 'batmis']",Neutral
"['20', 'saat', 'iç', 'cevap', 'ver', 'hal', 'tam', 'ol', '15', 'mesaj', 'atıyosan', 'ben', 'aşık', 'turkcell', 'inkar', 'et']",Neutral
